latitude,longitude,date_time,crime_type,safety_level
17.74919,83.346452,2023-05-04 18:30:00,harassment,2
17.798381,83.231602,2023-01-22 23:56:00,assault,2
17.667889,83.267918,2023-01-24 08:26:00,robbery,2
17.66895,83.217756,2023-02-20 22:51:00,assault,2
17.673847,83.339909,2023-03-09 20:19:00,None,0
17.768611,83.233853,2023-08-02 19:38:00,None,0
17.708493,83.312256,2023-06-18 18:47:00,minor altercation,1
17.764815,83.33202,2023-03-16 23:01:00,minor altercation,1
17.75949,83.230173,2023-04-19 17:48:00,None,0
17.672863,83.30539,2023-03-01 05:57:00,theft,1
17.698276,83.30633,2023-06-10 20:15:00,robbery,2
17.791533,83.220417,2023-05-20 07:04:00,None,0
17.709952,83.347172,2023-06-29 20:32:00,None,0
17.791613,83.29568,2023-10-11 09:44:00,None,0
17.71208,83.274558,2023-12-30 01:17:00,minor altercation,1
17.710038,83.268481,2023-04-04 03:25:00,minor altercation,1
17.744354,83.29296,2023-09-03 05:33:00,None,0
17.690014,83.271436,2023-01-09 14:11:00,assault,2
17.656293,83.307604,2023-08-14 18:20:00,harassment,2
17.694422,83.322875,2023-08-06 10:43:00,robbery,2
17.735652,83.325445,2023-04-09 03:02:00,minor altercation,1
17.714187,83.339723,2023-11-10 02:22:00,harassment,2
17.683941,83.261288,2023-03-12 05:12:00,minor altercation,1
17.795286,83.271162,2023-03-18 21:54:00,theft,1
17.747475,83.327765,2023-11-16 22:25:00,None,0
17.704839,83.29287,2023-01-27 03:24:00,minor altercation,1
17.739688,83.30088,2023-10-22 10:36:00,None,0
17.796477,83.296083,2023-08-05 11:12:00,theft,1
17.75241,83.299269,2023-07-13 12:05:00,None,0
17.701915,83.259399,2023-06-08 04:51:00,assault,2
17.790186,83.245611,2023-10-25 01:54:00,robbery,2
17.73308,83.206335,2023-04-06 12:18:00,theft,1
17.757965,83.222208,2023-09-10 03:54:00,minor altercation,1
17.769275,83.331991,2023-08-21 12:29:00,theft,1
17.72898,83.299289,2023-10-04 23:56:00,None,0
17.681026,83.325818,2023-05-23 04:06:00,harassment,2
17.740717,83.318228,2023-09-05 23:44:00,theft,1
17.694025,83.223724,2023-11-25 10:07:00,None,0
17.694322,83.207159,2023-05-08 16:27:00,minor altercation,1
17.665356,83.281379,2023-11-15 17:32:00,theft,1
17.771124,83.222528,2023-09-15 03:32:00,harassment,2
17.733455,83.282808,2023-02-04 02:24:00,None,0
17.730573,83.342047,2023-10-21 19:25:00,theft,1
17.678732,83.242279,2023-09-28 06:45:00,theft,1
17.659802,83.273762,2023-09-02 03:52:00,None,0
17.703718,83.235958,2023-11-21 20:49:00,robbery,2
17.669152,83.287678,2023-03-12 01:03:00,theft,1
17.775074,83.338342,2023-03-31 06:21:00,theft,1
17.771924,83.253319,2023-12-05 23:36:00,minor altercation,1
17.711626,83.281925,2023-12-31 16:17:00,theft,1
17.68627,83.300783,2023-08-25 21:47:00,minor altercation,1
17.76783,83.34753,2023-04-13 08:48:00,theft,1
17.726556,83.321304,2023-09-08 02:57:00,None,0
17.734833,83.254674,2023-12-22 18:09:00,minor altercation,1
17.773546,83.239872,2023-07-08 22:03:00,minor altercation,1
17.717609,83.285711,2023-07-06 12:17:00,minor altercation,1
17.715768,83.2437,2023-08-25 22:13:00,None,0
17.672157,83.305704,2023-06-15 01:01:00,None,0
17.651393,83.30434,2023-09-23 21:28:00,None,0
17.747979,83.255098,2023-07-15 08:40:00,harassment,2
17.77029,83.232851,2023-05-27 07:38:00,None,0
17.694266,83.261799,2023-11-12 07:41:00,None,0
17.67759,83.312015,2023-08-05 12:01:00,robbery,2
17.728697,83.304374,2023-06-18 16:26:00,minor altercation,1
17.761355,83.348237,2023-05-19 13:14:00,theft,1
17.713884,83.240404,2023-09-17 03:26:00,assault,2
17.67086,83.283313,2023-12-06 05:30:00,theft,1
17.700207,83.297182,2023-03-23 13:30:00,assault,2
17.665589,83.280663,2023-12-17 13:53:00,theft,1
17.722521,83.331082,2023-04-08 10:59:00,theft,1
17.693439,83.295534,2023-02-05 05:08:00,theft,1
17.736993,83.298296,2023-07-26 12:52:00,robbery,2
17.741691,83.315273,2023-01-24 07:30:00,None,0
17.757241,83.296899,2023-07-22 07:10:00,minor altercation,1
17.663728,83.341444,2023-06-12 11:06:00,None,0
17.717633,83.226832,2023-07-21 13:20:00,theft,1
17.667633,83.219736,2023-05-28 20:11:00,minor altercation,1
17.771775,83.297314,2023-12-24 11:56:00,minor altercation,1
17.790898,83.345081,2023-08-30 11:38:00,theft,1
17.781026,83.220026,2023-06-13 14:30:00,minor altercation,1
17.650025,83.213634,2023-01-19 17:35:00,minor altercation,1
17.674143,83.233118,2023-11-27 16:09:00,minor altercation,1
17.665451,83.209569,2023-04-18 05:25:00,theft,1
17.662256,83.331066,2023-02-05 08:25:00,assault,2
17.798169,83.208185,2023-03-18 17:57:00,minor altercation,1
17.695237,83.302639,2023-02-22 22:49:00,None,0
17.710173,83.206019,2023-06-22 15:43:00,harassment,2
17.745023,83.260509,2023-03-08 19:27:00,theft,1
17.752908,83.323958,2023-02-16 05:51:00,None,0
17.768893,83.229143,2023-02-18 23:37:00,assault,2
17.703736,83.318265,2023-01-14 04:00:00,None,0
17.713536,83.241502,2023-01-27 02:40:00,None,0
17.797986,83.300176,2023-02-14 21:54:00,None,0
17.667197,83.321356,2023-06-30 12:01:00,harassment,2
17.755948,83.326712,2023-06-01 03:45:00,robbery,2
17.731326,83.3337,2023-12-30 02:35:00,None,0
17.705785,83.243222,2023-05-14 07:30:00,theft,1
17.762759,83.339084,2023-02-23 15:47:00,robbery,2
17.778688,83.342118,2023-04-28 09:40:00,harassment,2
17.751621,83.259943,2023-01-23 18:41:00,None,0
17.790256,83.253838,2023-03-04 18:34:00,minor altercation,1
17.718538,83.304746,2023-06-19 03:00:00,robbery,2
17.713899,83.217385,2023-07-04 21:20:00,minor altercation,1
17.721568,83.303771,2023-01-07 05:41:00,theft,1
17.748963,83.342027,2023-09-30 04:08:00,None,0
17.779416,83.257699,2023-07-16 15:01:00,harassment,2
17.746941,83.30232,2023-02-08 18:57:00,harassment,2
17.738852,83.220209,2023-01-23 04:36:00,theft,1
17.784448,83.328011,2023-01-24 17:17:00,minor altercation,1
17.723179,83.297837,2023-09-04 17:12:00,theft,1
17.664692,83.346923,2023-04-26 08:00:00,assault,2
17.66013,83.239328,2023-02-07 00:37:00,None,0
17.657596,83.33862,2023-03-04 01:29:00,None,0
17.758095,83.290771,2023-03-29 21:39:00,None,0
17.658185,83.227471,2023-01-28 06:09:00,minor altercation,1
17.771262,83.233172,2023-11-11 20:19:00,theft,1
17.743541,83.287673,2023-12-13 16:52:00,None,0
17.750817,83.246978,2023-11-11 18:05:00,None,0
17.770212,83.300137,2023-03-04 14:08:00,None,0
17.718032,83.303292,2023-12-17 12:19:00,None,0
17.694704,83.214812,2023-01-14 22:03:00,theft,1
17.739036,83.304175,2023-08-13 19:29:00,assault,2
17.660413,83.315999,2023-06-18 08:55:00,None,0
17.690141,83.298802,2023-04-25 16:18:00,robbery,2
17.69839,83.346379,2023-02-21 10:19:00,None,0
17.794521,83.301265,2023-01-10 08:35:00,theft,1
17.693408,83.211969,2023-12-05 07:49:00,None,0
17.74851,83.233637,2023-09-17 06:09:00,None,0
17.723799,83.248097,2023-05-20 22:39:00,minor altercation,1
17.741411,83.306288,2023-09-10 05:56:00,minor altercation,1
17.751254,83.299012,2023-09-07 03:36:00,minor altercation,1
17.770546,83.311642,2023-12-09 03:22:00,robbery,2
17.707829,83.271172,2023-07-21 12:49:00,harassment,2
17.667337,83.217699,2023-08-07 17:08:00,harassment,2
17.689121,83.301539,2023-01-10 11:56:00,theft,1
17.661272,83.274191,2023-04-16 22:04:00,harassment,2
17.654503,83.217278,2023-01-06 02:22:00,minor altercation,1
17.730067,83.309599,2023-07-16 00:02:00,minor altercation,1
17.755314,83.206867,2023-10-08 16:23:00,minor altercation,1
17.720811,83.243064,2023-01-31 02:59:00,None,0
17.745155,83.22123,2023-02-05 06:03:00,robbery,2
17.69633,83.342675,2023-07-05 00:23:00,None,0
17.728669,83.304446,2023-12-10 12:50:00,None,0
17.736284,83.231072,2023-12-24 19:34:00,minor altercation,1
17.660133,83.295049,2023-09-04 03:16:00,theft,1
17.734084,83.217657,2023-01-02 09:17:00,harassment,2
17.716354,83.200906,2023-09-24 10:11:00,robbery,2
17.676465,83.237345,2023-04-12 07:27:00,assault,2
17.696045,83.322858,2023-01-09 09:57:00,robbery,2
17.785879,83.202851,2023-08-18 19:00:00,None,0
17.734473,83.296423,2023-08-17 11:30:00,assault,2
17.736395,83.220599,2023-06-16 03:43:00,minor altercation,1
17.659026,83.338272,2023-12-01 05:00:00,minor altercation,1
17.732905,83.208417,2023-07-27 12:24:00,None,0
17.659805,83.216933,2023-08-21 15:01:00,minor altercation,1
17.741786,83.217171,2023-08-04 02:03:00,robbery,2
17.662296,83.242092,2023-03-31 20:38:00,theft,1
17.742452,83.334517,2023-01-07 07:01:00,harassment,2
17.727661,83.310539,2023-07-27 18:12:00,minor altercation,1
17.781024,83.230312,2023-01-23 04:11:00,theft,1
17.740876,83.227056,2023-09-05 12:30:00,harassment,2
17.733634,83.226808,2023-07-31 17:50:00,theft,1
17.772878,83.283917,2023-01-30 07:32:00,theft,1
17.769675,83.251051,2023-09-07 06:22:00,None,0
17.714592,83.32353,2023-06-18 14:21:00,None,0
17.704515,83.298615,2023-02-02 13:57:00,minor altercation,1
17.711505,83.23495,2023-03-19 00:59:00,None,0
17.656604,83.327219,2023-01-03 09:59:00,theft,1
17.757528,83.308234,2023-09-10 04:52:00,theft,1
17.729226,83.254268,2023-02-11 16:28:00,None,0
17.763341,83.220993,2023-10-04 10:24:00,None,0
17.771784,83.293869,2023-05-01 16:17:00,minor altercation,1
17.767955,83.222202,2023-04-24 13:18:00,theft,1
17.695075,83.209144,2023-09-24 07:26:00,None,0
17.771605,83.288189,2023-03-02 07:13:00,None,0
17.781429,83.311754,2023-02-22 04:29:00,harassment,2
17.685754,83.25112,2023-05-07 03:30:00,minor altercation,1
17.792052,83.320441,2023-09-15 09:21:00,theft,1
17.715149,83.24342,2023-11-02 23:00:00,robbery,2
17.761841,83.323255,2023-07-30 09:28:00,minor altercation,1
17.755766,83.278195,2023-08-10 03:59:00,assault,2
17.725717,83.324585,2023-11-10 23:57:00,None,0
17.66502,83.29853,2023-10-27 07:10:00,None,0
17.74888,83.27805,2023-01-27 19:30:00,harassment,2
17.677227,83.227754,2023-09-03 02:31:00,assault,2
17.703328,83.223088,2023-11-17 01:03:00,minor altercation,1
17.755607,83.229703,2023-04-01 11:11:00,assault,2
17.672489,83.314821,2023-11-30 09:12:00,None,0
17.685887,83.265981,2023-09-24 15:40:00,None,0
17.661691,83.289052,2023-01-01 06:30:00,None,0
17.736682,83.203734,2023-02-25 14:14:00,harassment,2
17.742772,83.283805,2023-09-14 11:22:00,robbery,2
17.682738,83.239127,2023-09-20 06:16:00,assault,2
17.681041,83.208904,2023-03-13 06:52:00,None,0
17.746419,83.324558,2023-10-07 10:52:00,None,0
17.767484,83.330047,2023-11-11 01:46:00,None,0
17.66454,83.264658,2023-07-28 06:06:00,None,0
17.73156,83.238671,2023-05-26 19:56:00,theft,1
17.713261,83.332919,2023-12-20 15:51:00,minor altercation,1
17.71513,83.208033,2023-03-26 19:56:00,None,0
17.783836,83.281087,2023-02-06 09:39:00,theft,1
17.742433,83.348524,2023-06-06 05:22:00,theft,1
17.712928,83.267381,2023-11-29 22:34:00,None,0
17.784151,83.294162,2023-10-25 18:45:00,theft,1
17.685395,83.265124,2023-12-08 06:07:00,theft,1
17.66464,83.219192,2023-10-13 05:18:00,None,0
17.659917,83.304801,2023-11-29 21:41:00,None,0
17.765511,83.242277,2023-10-06 08:00:00,harassment,2
17.79229,83.217758,2023-02-04 17:34:00,minor altercation,1
17.675437,83.25711,2023-05-05 18:33:00,None,0
17.719394,83.331173,2023-08-05 05:17:00,None,0
17.701652,83.21934,2023-04-26 22:56:00,theft,1
17.700758,83.306118,2023-10-05 23:52:00,assault,2
17.742753,83.298831,2023-05-08 11:28:00,harassment,2
17.76051,83.287454,2023-08-03 12:24:00,None,0
17.765559,83.312152,2023-08-02 03:55:00,minor altercation,1
17.666976,83.31681,2023-02-16 23:32:00,minor altercation,1
17.726302,83.30962,2023-01-06 13:43:00,robbery,2
17.702935,83.330158,2023-04-25 16:25:00,minor altercation,1
17.724103,83.254134,2023-03-13 07:50:00,None,0
17.724885,83.332702,2023-06-11 06:41:00,None,0
17.667916,83.306185,2023-12-03 23:11:00,None,0
17.722899,83.210382,2023-02-10 02:46:00,None,0
17.730321,83.347783,2023-09-23 06:23:00,assault,2
17.681333,83.336055,2023-10-14 06:30:00,None,0
17.667903,83.206095,2023-03-30 23:32:00,theft,1
17.778,83.34311,2023-10-21 11:08:00,assault,2
17.752597,83.261017,2023-03-05 17:07:00,robbery,2
17.758047,83.273247,2023-06-30 05:08:00,None,0
17.713753,83.256562,2023-07-22 06:19:00,assault,2
17.774479,83.319144,2023-12-25 16:35:00,robbery,2
17.730486,83.268218,2023-07-22 00:16:00,None,0
17.754471,83.214505,2023-02-01 04:48:00,None,0
17.767604,83.21166,2023-08-06 22:48:00,theft,1
17.69144,83.201523,2023-11-02 22:56:00,None,0
17.677637,83.348482,2023-07-12 06:25:00,minor altercation,1
17.764158,83.243813,2023-10-17 00:50:00,None,0
17.67989,83.214077,2023-06-09 22:12:00,assault,2
17.755585,83.200205,2023-07-09 20:29:00,theft,1
17.690465,83.219876,2023-08-16 11:48:00,None,0
17.786313,83.229998,2023-04-14 07:23:00,robbery,2
17.76277,83.201084,2023-01-05 01:17:00,assault,2
17.795496,83.260958,2023-06-12 03:50:00,robbery,2
17.682913,83.265375,2023-11-05 07:31:00,None,0
17.700567,83.340127,2023-02-10 04:00:00,harassment,2
17.775288,83.282725,2023-05-31 14:09:00,assault,2
17.740979,83.270712,2023-02-13 06:28:00,minor altercation,1
17.772137,83.345358,2023-10-27 13:40:00,None,0
17.729412,83.250035,2023-01-21 07:59:00,theft,1
17.651067,83.278381,2023-12-30 23:50:00,theft,1
17.662958,83.268512,2023-05-25 09:20:00,None,0
17.699648,83.263955,2023-03-31 17:10:00,None,0
17.770586,83.229673,2023-11-17 18:42:00,None,0
17.725039,83.325003,2023-09-30 22:14:00,None,0
17.76488,83.319695,2023-09-02 09:00:00,minor altercation,1
17.69364,83.276123,2023-12-18 07:01:00,robbery,2
17.743746,83.289168,2023-06-19 03:03:00,robbery,2
17.701287,83.246737,2023-01-08 15:13:00,theft,1
17.67046,83.334258,2023-10-15 23:31:00,assault,2
17.650126,83.284005,2023-07-09 17:03:00,theft,1
17.682942,83.248642,2023-11-24 22:35:00,None,0
17.783375,83.302958,2023-08-24 11:03:00,robbery,2
17.728968,83.322282,2023-05-04 06:39:00,None,0
17.669826,83.210624,2023-03-03 13:44:00,None,0
17.732714,83.34199,2023-11-10 02:56:00,harassment,2
17.769938,83.342645,2023-03-09 00:17:00,assault,2
17.669981,83.248487,2023-02-13 00:30:00,minor altercation,1
17.654679,83.287284,2023-01-10 16:40:00,theft,1
17.734989,83.287402,2023-08-01 04:09:00,None,0
17.737474,83.234828,2023-05-04 15:58:00,None,0
17.692754,83.298941,2023-10-05 13:24:00,assault,2
17.771969,83.294643,2023-09-02 01:58:00,assault,2
17.684511,83.274992,2023-07-23 02:41:00,harassment,2
17.675562,83.285828,2023-11-04 10:21:00,harassment,2
17.705446,83.255853,2023-06-06 14:15:00,theft,1
17.746697,83.240687,2023-12-30 08:38:00,minor altercation,1
17.724308,83.340491,2023-01-19 12:50:00,None,0
17.696982,83.317849,2023-08-08 05:00:00,minor altercation,1
17.729757,83.257521,2023-02-27 05:27:00,robbery,2
17.780057,83.219033,2023-07-30 01:17:00,None,0
17.79849,83.219857,2023-01-13 22:10:00,robbery,2
17.7706,83.286112,2023-05-19 04:45:00,minor altercation,1
17.718632,83.237018,2023-12-19 10:55:00,minor altercation,1
17.664866,83.28672,2023-09-16 18:04:00,theft,1
17.652235,83.307974,2023-10-18 01:51:00,harassment,2
17.698737,83.309732,2023-12-02 19:28:00,theft,1
17.733302,83.316341,2023-05-06 04:43:00,harassment,2
17.784469,83.294593,2023-06-03 22:24:00,theft,1
17.651389,83.217637,2023-10-08 13:25:00,assault,2
17.779491,83.217709,2023-03-08 22:32:00,minor altercation,1
17.687711,83.218098,2023-08-21 08:19:00,None,0
17.784233,83.267812,2023-01-19 06:14:00,harassment,2
17.766215,83.273046,2023-08-25 14:22:00,minor altercation,1
17.72582,83.225945,2023-11-08 06:44:00,robbery,2
17.758962,83.347235,2023-02-27 04:44:00,theft,1
17.723807,83.212712,2023-01-05 03:27:00,robbery,2
17.732477,83.239101,2023-11-15 13:04:00,assault,2
17.710441,83.200893,2023-01-28 12:08:00,robbery,2
17.749508,83.218694,2023-06-19 19:20:00,None,0
17.770362,83.213538,2023-01-11 23:01:00,harassment,2
17.738101,83.30899,2023-12-23 17:26:00,None,0
17.736998,83.298206,2023-04-18 13:50:00,None,0
17.701771,83.253605,2023-07-14 03:27:00,minor altercation,1
17.73857,83.21923,2023-06-14 01:01:00,minor altercation,1
17.78821,83.253673,2023-01-11 08:43:00,theft,1
17.765143,83.204037,2023-10-07 05:43:00,None,0
17.764888,83.282459,2023-10-17 23:49:00,None,0
17.796547,83.236682,2023-06-12 19:27:00,minor altercation,1
17.712986,83.333457,2023-02-09 06:43:00,harassment,2
17.743133,83.334987,2023-09-20 11:08:00,harassment,2
17.746351,83.267496,2023-02-07 04:20:00,None,0
17.677596,83.258119,2023-12-31 20:23:00,minor altercation,1
17.752539,83.202714,2023-11-08 12:43:00,harassment,2
17.777801,83.284915,2023-11-04 22:21:00,minor altercation,1
17.687811,83.226416,2023-12-17 13:17:00,assault,2
17.68964,83.298408,2023-08-23 06:06:00,robbery,2
17.753997,83.291511,2023-12-15 20:51:00,None,0
17.657868,83.280604,2023-01-23 03:47:00,minor altercation,1
17.719882,83.296373,2023-12-09 02:22:00,robbery,2
17.783139,83.266103,2023-09-05 15:07:00,theft,1
17.734928,83.269451,2023-10-18 22:05:00,robbery,2
17.724245,83.302705,2023-10-15 16:41:00,None,0
17.689042,83.243033,2023-12-07 04:38:00,harassment,2
17.706658,83.270607,2023-02-10 11:25:00,robbery,2
17.691591,83.347604,2023-03-17 19:00:00,None,0
17.719698,83.324406,2023-01-22 00:52:00,minor altercation,1
17.7335,83.329054,2023-01-19 01:11:00,minor altercation,1
17.786027,83.317995,2023-02-15 04:39:00,robbery,2
17.730608,83.346814,2023-04-01 08:01:00,robbery,2
17.765646,83.29666,2023-03-24 00:07:00,harassment,2
17.756709,83.324272,2023-03-09 07:09:00,None,0
17.680061,83.22581,2023-01-01 21:09:00,robbery,2
17.65054,83.285785,2023-05-20 06:11:00,harassment,2
17.774316,83.335433,2023-10-16 03:03:00,None,0
17.704754,83.301895,2023-08-05 10:49:00,robbery,2
17.756451,83.271217,2023-06-08 13:52:00,assault,2
17.715029,83.254328,2023-08-04 15:06:00,None,0
17.716816,83.258213,2023-09-20 06:31:00,minor altercation,1
17.726731,83.325473,2023-10-06 09:06:00,assault,2
17.677674,83.284373,2023-08-14 08:23:00,theft,1
17.744421,83.330399,2023-06-15 22:06:00,assault,2
17.770894,83.21548,2023-07-16 02:46:00,None,0
17.795574,83.255972,2023-07-27 13:25:00,robbery,2
17.663699,83.344287,2023-11-06 08:01:00,None,0
17.789954,83.337567,2023-08-09 04:41:00,theft,1
17.709337,83.310608,2023-11-24 21:27:00,None,0
17.751838,83.248372,2023-03-30 18:27:00,robbery,2
17.657806,83.324475,2023-01-07 21:15:00,harassment,2
17.690058,83.219652,2023-08-15 01:13:00,None,0
17.782501,83.223337,2023-10-18 19:05:00,None,0
17.712103,83.332266,2023-08-03 05:56:00,None,0
17.770549,83.282747,2023-10-21 11:29:00,None,0
17.71223,83.249632,2023-12-28 06:04:00,None,0
17.691014,83.325209,2023-05-30 16:45:00,None,0
17.72136,83.3411,2023-10-01 20:50:00,None,0
17.726655,83.235547,2023-09-17 14:07:00,assault,2
17.714602,83.246869,2023-12-28 05:31:00,minor altercation,1
17.779855,83.21949,2023-02-05 12:57:00,harassment,2
17.678446,83.279883,2023-03-15 04:50:00,theft,1
17.684527,83.206171,2023-08-16 16:22:00,robbery,2
17.659223,83.228941,2023-08-02 21:42:00,robbery,2
17.766974,83.220113,2023-07-03 02:44:00,theft,1
17.787549,83.229532,2023-12-20 13:04:00,theft,1
17.700567,83.228823,2023-08-04 00:00:00,assault,2
17.675053,83.323577,2023-09-15 18:19:00,minor altercation,1
17.730615,83.258499,2023-06-04 02:02:00,theft,1
17.6581,83.335064,2023-10-05 16:06:00,harassment,2
17.671326,83.29486,2023-12-13 12:31:00,None,0
17.751505,83.333827,2023-03-13 23:06:00,None,0
17.680856,83.317859,2023-12-21 08:31:00,assault,2
17.660339,83.269764,2023-09-22 01:25:00,None,0
17.752,83.349886,2023-11-03 08:53:00,minor altercation,1
17.74793,83.20013,2023-01-10 15:09:00,minor altercation,1
17.761077,83.325149,2023-05-10 13:19:00,robbery,2
17.692617,83.325243,2023-02-17 06:55:00,minor altercation,1
17.713366,83.271013,2023-10-08 12:21:00,assault,2
17.780112,83.297412,2023-02-25 00:18:00,minor altercation,1
17.676851,83.312144,2023-04-08 12:23:00,harassment,2
17.668836,83.285237,2023-10-12 20:50:00,theft,1
17.76513,83.252891,2023-06-15 04:11:00,assault,2
17.672706,83.261756,2023-04-20 20:47:00,None,0
17.658254,83.299912,2023-08-21 19:38:00,None,0
17.749561,83.300308,2023-08-30 20:47:00,theft,1
17.702791,83.211129,2023-05-21 18:03:00,None,0
17.734921,83.272801,2023-10-08 18:08:00,None,0
17.727992,83.273828,2023-02-09 21:48:00,theft,1
17.740872,83.326221,2023-01-11 20:57:00,minor altercation,1
17.725814,83.295582,2023-02-13 18:06:00,None,0
17.784985,83.28491,2023-07-12 21:48:00,theft,1
17.73998,83.347212,2023-03-29 08:06:00,harassment,2
17.725276,83.220845,2023-09-04 19:00:00,minor altercation,1
17.761158,83.234948,2023-12-14 17:09:00,minor altercation,1
17.695161,83.302817,2023-06-11 21:51:00,minor altercation,1
17.668802,83.219533,2023-12-19 07:19:00,theft,1
17.660795,83.227796,2023-10-18 17:55:00,robbery,2
17.689267,83.327775,2023-02-15 14:12:00,theft,1
17.652241,83.314948,2023-09-12 03:51:00,harassment,2
17.707209,83.259829,2023-02-06 17:38:00,theft,1
17.743945,83.250145,2023-01-13 18:51:00,minor altercation,1
17.705922,83.267862,2023-05-22 01:04:00,minor altercation,1
17.688903,83.26594,2023-04-13 05:18:00,robbery,2
17.674604,83.224958,2023-07-25 18:01:00,harassment,2
17.754473,83.273347,2023-07-31 17:57:00,theft,1
17.760639,83.266474,2023-06-08 07:15:00,minor altercation,1
17.787574,83.201855,2023-05-22 16:29:00,None,0
17.687145,83.249177,2023-07-13 16:47:00,theft,1
17.752279,83.251462,2023-08-08 10:23:00,harassment,2
17.651452,83.32156,2023-03-07 09:47:00,harassment,2
17.704028,83.205376,2023-08-22 23:37:00,theft,1
17.730265,83.303165,2023-06-26 09:30:00,theft,1
17.756075,83.201371,2023-11-19 07:04:00,None,0
17.69366,83.345541,2023-06-08 19:21:00,minor altercation,1
17.674723,83.331192,2023-11-11 04:09:00,assault,2
17.739731,83.2073,2023-06-07 14:03:00,harassment,2
17.703061,83.265094,2023-08-13 05:08:00,harassment,2
17.650254,83.338836,2023-01-23 22:27:00,None,0
17.760567,83.235229,2023-12-16 06:31:00,theft,1
17.767532,83.267583,2023-01-16 20:17:00,None,0
17.665147,83.278046,2023-06-04 13:42:00,theft,1
17.771837,83.296664,2023-11-20 10:56:00,minor altercation,1
17.681476,83.214851,2023-11-07 17:32:00,robbery,2
17.761689,83.238965,2023-11-19 03:28:00,minor altercation,1
17.694783,83.288041,2023-01-02 09:46:00,None,0
17.716941,83.349455,2023-05-15 08:45:00,None,0
17.718513,83.346594,2023-05-12 20:14:00,theft,1
17.789099,83.295655,2023-03-22 22:45:00,None,0
17.765048,83.340146,2023-06-06 11:39:00,harassment,2
17.719011,83.303382,2023-03-03 22:33:00,minor altercation,1
17.766919,83.273754,2023-05-21 02:52:00,theft,1
17.655498,83.239092,2023-10-30 06:58:00,minor altercation,1
17.722955,83.349049,2023-03-03 17:14:00,theft,1
17.6923,83.240658,2023-12-25 18:55:00,robbery,2
17.718103,83.2231,2023-06-10 09:45:00,harassment,2
17.769048,83.246642,2023-01-11 10:52:00,None,0
17.674205,83.325774,2023-08-30 08:53:00,assault,2
17.719451,83.307864,2023-01-02 00:19:00,None,0
17.693772,83.21229,2023-04-16 05:40:00,None,0
17.66782,83.259497,2023-07-26 07:02:00,harassment,2
17.711199,83.233705,2023-10-10 00:35:00,None,0
17.743569,83.299648,2023-03-18 16:18:00,harassment,2
17.697719,83.223767,2023-03-30 12:57:00,harassment,2
17.708217,83.308195,2023-01-30 03:35:00,robbery,2
17.679134,83.265445,2023-07-17 18:10:00,assault,2
17.662392,83.263675,2023-09-23 08:51:00,None,0
17.66303,83.220523,2023-08-10 15:16:00,robbery,2
17.722638,83.230603,2023-03-22 14:26:00,None,0
17.744419,83.242011,2023-06-17 07:03:00,theft,1
17.708048,83.284251,2023-04-06 15:33:00,None,0
17.712463,83.211525,2023-09-27 18:11:00,theft,1
17.797575,83.205888,2023-09-23 17:25:00,theft,1
17.733779,83.2918,2023-01-11 00:59:00,theft,1
17.663982,83.246291,2023-01-24 01:20:00,robbery,2
17.684637,83.234827,2023-11-07 18:39:00,minor altercation,1
17.677342,83.226304,2023-12-31 17:18:00,theft,1
17.709368,83.300754,2023-06-10 07:16:00,None,0
17.661671,83.300194,2023-10-15 19:12:00,assault,2
17.775702,83.244766,2023-01-17 21:36:00,theft,1
17.712314,83.284587,2023-08-21 04:32:00,None,0
17.677068,83.244065,2023-08-09 19:52:00,None,0
17.653636,83.343975,2023-04-09 02:37:00,harassment,2
17.759393,83.250362,2023-12-29 21:40:00,None,0
17.724239,83.310283,2023-05-09 17:13:00,assault,2
17.771269,83.218928,2023-03-30 05:13:00,None,0
17.694822,83.254064,2023-05-10 15:40:00,theft,1
17.738613,83.32034,2023-02-23 13:58:00,theft,1
17.768218,83.276153,2023-02-09 09:54:00,None,0
17.720517,83.272676,2023-12-11 06:16:00,assault,2
17.770024,83.261864,2023-12-13 22:14:00,theft,1
17.770347,83.238302,2023-06-21 08:17:00,minor altercation,1
17.734073,83.340173,2023-06-12 15:22:00,None,0
17.739107,83.226638,2023-05-04 11:31:00,None,0
17.669118,83.304539,2023-07-18 13:22:00,harassment,2
17.691334,83.302091,2023-10-17 11:39:00,minor altercation,1
17.76886,83.201409,2023-11-18 19:00:00,assault,2
17.747156,83.223096,2023-02-28 14:07:00,None,0
17.761432,83.342632,2023-04-09 10:07:00,None,0
17.686818,83.312981,2023-07-04 20:42:00,minor altercation,1
17.731984,83.319396,2023-04-11 23:57:00,None,0
17.707311,83.264696,2023-05-28 23:31:00,minor altercation,1
17.789009,83.330313,2023-01-28 07:39:00,theft,1
17.680415,83.237454,2023-05-16 06:14:00,theft,1
17.752131,83.283042,2023-08-03 12:56:00,minor altercation,1
17.754506,83.21934,2023-03-27 19:17:00,assault,2
17.767231,83.331467,2023-08-09 15:19:00,robbery,2
17.686131,83.285104,2023-06-07 07:03:00,None,0
17.692228,83.235632,2023-10-04 08:42:00,None,0
17.721283,83.255161,2023-05-23 04:23:00,theft,1
17.695025,83.296083,2023-01-02 04:16:00,theft,1
17.717017,83.218356,2023-10-27 13:40:00,assault,2
17.75453,83.326286,2023-09-06 18:42:00,minor altercation,1
17.719111,83.347921,2023-04-02 22:49:00,assault,2
